"Time","X Axis Acceleration","Y Axis Acceleration","Z Axis Acceleration"
"ms","g","g","g"
"25222.000","-0.088","0.027","1.041"
"25232.000","-0.087","0.027","1.041"
"25242.000","-0.087","0.027","1.041"
"25252.000","-0.087","0.027","1.041"
"25262.000","-0.086","0.027","1.041"
"25272.000","-0.086","0.027","1.041"
"25282.000","-0.085","0.028","1.041"
"25292.000","-0.085","0.028","1.041"
"25302.000","-0.085","0.028","1.041"
"25312.000","-0.085","0.029","1.041"
"25322.000","-0.085","0.029","1.04"
"25332.000","-0.085","0.03","1.041"
"25342.000","-0.086","0.029","1.041"
"25352.000","-0.087","0.029","1.041"
"25362.000","-0.087","0.029","1.041"
"25372.000","-0.088","0.03","1.04"
"25382.000","-0.087","0.029","1.04"
"25392.000","-0.087","0.029","1.039"
"25402.000","-0.087","0.029","1.038"
"25412.000","-0.087","0.029","1.037"
"25422.000","-0.087","0.029","1.036"
"25432.000","-0.087","0.029","1.036"
"25442.000","-0.086","0.03","1.036"
"25452.000","-0.086","0.03","1.036"
"25462.000","-0.086","0.03","1.036"
"25472.000","-0.086","0.03","1.036"
"25482.000","-0.087","0.03","1.036"
"25492.000","-0.087","0.031","1.036"
"25502.000","-0.088","0.031","1.036"
"25512.000","-0.088","0.03","1.036"
"25522.000","-0.088","0.03","1.037"
"25532.000","-0.088","0.03","1.039"
"25542.000","-0.089","0.029","1.039"
"25552.000","-0.089","0.029","1.039"
"25562.000","-0.088","0.029","1.039"
"25572.000","-0.088","0.029","1.039"
"25582.000","-0.088","0.029","1.039"
"25592.000","-0.088","0.029","1.04"
"25602.000","-0.088","0.029","1.04"
"25612.000","-0.088","0.03","1.04"
"25622.000","-0.088","0.03","1.04"
"25632.000","-0.088","0.03","1.039"
"25642.000","-0.087","0.03","1.037"
"25652.000","-0.087","0.03","1.036"
"25662.000","-0.087","0.029","1.035"
"25672.000","-0.087","0.029","1.034"
"25682.000","-0.087","0.029","1.034"
"25692.000","-0.087","0.029","1.034"
"25702.000","-0.087","0.029","1.034"
"25712.000","-0.087","0.028","1.034"
"25722.000","-0.087","0.028","1.034"
"25732.000","-0.086","0.029","1.034"
"25742.000","-0.086","0.029","1.033"
"25752.000","-0.087","0.029","1.033"
"25762.000","-0.087","0.03","1.033"
"25772.000","-0.087","0.029","1.033"
"25782.000","-0.087","0.029","1.033"
"25792.000","-0.087","0.03","1.033"
"25802.000","-0.087","0.03","1.033"
"25812.000","-0.087","0.029","1.033"
"25822.000","-0.087","0.029","1.034"
"25832.000","-0.088","0.029","1.034"
"25842.000","-0.088","0.03","1.035"
"25852.000","-0.088","0.03","1.035"
"25862.000","-0.088","0.03","1.036"
"25872.000","-0.089","0.031","1.036"
"25882.000","-0.089","0.031","1.037"
"25892.000","-0.089","0.031","1.036"
"25902.000","-0.09","0.031","1.036"
"25912.000","-0.091","0.03","1.036"
"25922.000","-0.092","0.03","1.036"
"25932.000","-0.092","0.029","1.036"
"25942.000","-0.093","0.029","1.037"
"25952.000","-0.093","0.029","1.037"
"25962.000","-0.094","0.029","1.037"
"25972.000","-0.094","0.029","1.037"
"25982.000","-0.094","0.029","1.037"
"25992.000","-0.094","0.029","1.037"
"26002.000","-0.093","0.029","1.037"
"26012.000","-0.093","0.029","1.037"
"26022.000","-0.092","0.03","1.037"
"26032.000","-0.092","0.03","1.037"
"26042.000","-0.092","0.03","1.037"
"26052.000","-0.092","0.03","1.037"
"26062.000","-0.091","0.031","1.036"
"26072.000","-0.091","0.031","1.036"
"26082.000","-0.091","0.031","1.036"
"26092.000","-0.091","0.031","1.036"
"26102.000","-0.091","0.032","1.035"
"26112.000","-0.09","0.032","1.034"
"26122.000","-0.09","0.032","1.034"
"26132.000","-0.09","0.033","1.034"
"26142.000","-0.09","0.033","1.034"
"26152.000","-0.09","0.033","1.034"
"26162.000","-0.091","0.033","1.034"
"26172.000","-0.092","0.032","1.036"
"26182.000","-0.093","0.032","1.037"
"26192.000","-0.093","0.032","1.037"
"26202.000","-0.094","0.031","1.037"
"26212.000","-0.093","0.031","1.037"
"26222.000","-0.093","0.031","1.036"
"26232.000","-0.093","0.031","1.036"
"26242.000","-0.092","0.031","1.036"
"26252.000","-0.092","0.031","1.037"
"26262.000","-0.092","0.031","1.037"
"26272.000","-0.091","0.03","1.038"
"26282.000","-0.091","0.029","1.038"
"26292.000","-0.091","0.029","1.038"
"26302.000","-0.09","0.028","1.038"
"26312.000","-0.09","0.028","1.038"
"26322.000","-0.09","0.028","1.038"
"26332.000","-0.09","0.028","1.039"
"26342.000","-0.091","0.028","1.039"
"26352.000","-0.091","0.027","1.039"
"26362.000","-0.091","0.027","1.039"
"26372.000","-0.091","0.027","1.039"
"26382.000","-0.091","0.027","1.039"
"26392.000","-0.091","0.028","1.039"
"26402.000","-0.09","0.028","1.039"
"26412.000","-0.09","0.028","1.038"
"26422.000","-0.09","0.028","1.038"
"26432.000","-0.09","0.027","1.038"
"26442.000","-0.09","0.027","1.038"
"26452.000","-0.09","0.028","1.038"
"26462.000","-0.089","0.028","1.039"
"26472.000","-0.089","0.028","1.039"
"26482.000","-0.088","0.028","1.039"
"26492.000","-0.088","0.029","1.039"
"26502.000","-0.088","0.03","1.039"
"26512.000","-0.087","0.031","1.039"
"26522.000","-0.087","0.031","1.038"
"26532.000","-0.087","0.031","1.037"
"26542.000","-0.086","0.031","1.037"
"26552.000","-0.086","0.031","1.036"
"26562.000","-0.085","0.031","1.036"
"26572.000","-0.085","0.031","1.036"
"26582.000","-0.085","0.031","1.036"
"26592.000","-0.086","0.03","1.036"
"26602.000","-0.086","0.03","1.035"
"26612.000","-0.086","0.03","1.035"
"26622.000","-0.086","0.03","1.035"
"26632.000","-0.086","0.03","1.036"
"26642.000","-0.086","0.03","1.035"
"26652.000","-0.086","0.03","1.035"
"26662.000","-0.086","0.03","1.035"
"26672.000","-0.086","0.029","1.035"
"26682.000","-0.086","0.029","1.035"
"26692.000","-0.086","0.029","1.035"
"26702.000","-0.087","0.028","1.035"
"26712.000","-0.086","0.028","1.035"
"26722.000","-0.086","0.029","1.034"
"26732.000","-0.086","0.029","1.034"
"26742.000","-0.086","0.028","1.034"
"26752.000","-0.087","0.028","1.033"
"26762.000","-0.087","0.029","1.033"
"26772.000","-0.088","0.029","1.032"
"26782.000","-0.088","0.029","1.032"
"26792.000","-0.088","0.029","1.032"
"26802.000","-0.087","0.03","1.031"
"26812.000","-0.086","0.03","1.031"
"26822.000","-0.086","0.03","1.031"
"26832.000","-0.085","0.03","1.031"
"26842.000","-0.085","0.03","1.03"
"26852.000","-0.085","0.03","1.03"
"26862.000","-0.086","0.029","1.03"
"26872.000","-0.085","0.029","1.03"
"26882.000","-0.085","0.028","1.03"
"26892.000","-0.085","0.028","1.03"
"26902.000","-0.085","0.028","1.029"
"26912.000","-0.084","0.028","1.029"
"26922.000","-0.084","0.028","1.029"
"26932.000","-0.084","0.027","1.03"
"26942.000","-0.083","0.027","1.03"
"26952.000","-0.083","0.027","1.03"
"26962.000","-0.083","0.027","1.031"
"26972.000","-0.083","0.027","1.032"
"26982.000","-0.084","0.027","1.032"
"26992.000","-0.084","0.027","1.033"
"27002.000","-0.085","0.027","1.033"
"27012.000","-0.085","0.026","1.034"
"27022.000","-0.086","0.025","1.034"
"27032.000","-0.086","0.024","1.035"
"27042.000","-0.086","0.024","1.035"
"27052.000","-0.086","0.024","1.036"
"27062.000","-0.087","0.023","1.037"
"27072.000","-0.087","0.024","1.039"
"27082.000","-0.088","0.024","1.04"
"27092.000","-0.088","0.025","1.041"
"27102.000","-0.087","0.025","1.041"
"27112.000","-0.087","0.025","1.041"
"27122.000","-0.087","0.025","1.042"
"27132.000","-0.087","0.025","1.042"
"27142.000","-0.086","0.026","1.042"
"27152.000","-0.086","0.026","1.042"
"27162.000","-0.085","0.027","1.042"
"27172.000","-0.085","0.028","1.042"
"27182.000","-0.085","0.029","1.041"
"27192.000","-0.084","0.03","1.041"
"27202.000","-0.084","0.03","1.041"
"27212.000","-0.085","0.031","1.041"
"27222.000","-0.085","0.031","1.04"
"27232.000","-0.085","0.031","1.04"
"27242.000","-0.084","0.031","1.04"
"27252.000","-0.084","0.031","1.04"
"27262.000","-0.084","0.031","1.04"
"27272.000","-0.084","0.031","1.04"
"27282.000","-0.083","0.031","1.04"
"27292.000","-0.084","0.031","1.039"
"27302.000","-0.084","0.03","1.039"
"27312.000","-0.084","0.03","1.039"
"27322.000","-0.085","0.03","1.038"
"27332.000","-0.085","0.029","1.038"
"27342.000","-0.085","0.029","1.037"
"27352.000","-0.085","0.029","1.036"
"27362.000","-0.085","0.029","1.035"
"27372.000","-0.085","0.029","1.035"
"27382.000","-0.085","0.029","1.035"
"27392.000","-0.085","0.029","1.034"
"27402.000","-0.086","0.028","1.033"
"27412.000","-0.086","0.028","1.032"
"27422.000","-0.086","0.027","1.031"
"27432.000","-0.086","0.027","1.032"
"27442.000","-0.086","0.027","1.032"
"27452.000","-0.087","0.027","1.032"
"27462.000","-0.087","0.026","1.032"
"27472.000","-0.088","0.025","1.032"
"27482.000","-0.089","0.025","1.032"
"27492.000","-0.089","0.025","1.032"
"27502.000","-0.089","0.025","1.032"
"27512.000","-0.089","0.024","1.032"
"27522.000","-0.09","0.024","1.032"
"27532.000","-0.09","0.024","1.033"
"27542.000","-0.09","0.023","1.033"
"27552.000","-0.09","0.023","1.033"
"27562.000","-0.09","0.024","1.033"
"27572.000","-0.09","0.024","1.033"
"27582.000","-0.09","0.024","1.033"
"27592.000","-0.09","0.025","1.033"
"27602.000","-0.09","0.026","1.033"
"27612.000","-0.09","0.026","1.033"
"27622.000","-0.09","0.026","1.033"
"27632.000","-0.091","0.026","1.033"
"27642.000","-0.091","0.025","1.033"
"27652.000","-0.092","0.025","1.034"
"27662.000","-0.092","0.024","1.034"
"27672.000","-0.093","0.022","1.034"
"27682.000","-0.093","0.021","1.033"
"27692.000","-0.092","0.021","1.033"
"27702.000","-0.092","0.02","1.032"
"27712.000","-0.091","0.021","1.032"
"27722.000","-0.091","0.021","1.032"
"27732.000","-0.091","0.02","1.033"
"27742.000","-0.091","0.02","1.033"
"27752.000","-0.091","0.02","1.034"
"27762.000","-0.092","0.02","1.035"
"27772.000","-0.092","0.02","1.035"
"27782.000","-0.092","0.02","1.035"
"27792.000","-0.093","0.021","1.035"
"27802.000","-0.093","0.021","1.035"
"27812.000","-0.092","0.021","1.035"
"27822.000","-0.092","0.022","1.035"
"27832.000","-0.092","0.022","1.035"
"27842.000","-0.091","0.023","1.036"
"27852.000","-0.091","0.023","1.036"
"27862.000","-0.091","0.023","1.036"
"27872.000","-0.091","0.023","1.036"
"27882.000","-0.091","0.024","1.036"
"27892.000","-0.09","0.024","1.036"
"27902.000","-0.089","0.023","1.037"
"27912.000","-0.089","0.023","1.037"
"27922.000","-0.088","0.023","1.036"
"27932.000","-0.088","0.023","1.036"
"27942.000","-0.088","0.023","1.035"
"27952.000","-0.088","0.023","1.035"
"27962.000","-0.088","0.022","1.034"
"27972.000","-0.089","0.022","1.034"
"27982.000","-0.089","0.022","1.034"
"27992.000","-0.089","0.021","1.034"
"28002.000","-0.089","0.021","1.033"
"28012.000","-0.09","0.021","1.033"
"28022.000","-0.09","0.021","1.033"
"28032.000","-0.09","0.02","1.033"
"28042.000","-0.091","0.02","1.032"
"28052.000","-0.091","0.021","1.032"
"28062.000","-0.091","0.021","1.032"
"28072.000","-0.091","0.022","1.032"
"28082.000","-0.091","0.023","1.032"
"28092.000","-0.091","0.023","1.032"
"28102.000","-0.092","0.023","1.033"
"28112.000","-0.092","0.024","1.033"
"28122.000","-0.092","0.024","1.033"
"28132.000","-0.092","0.024","1.033"
"28142.000","-0.091","0.024","1.033"
"28152.000","-0.091","0.024","1.032"
"28162.000","-0.091","0.024","1.032"
"28172.000","-0.09","0.024","1.032"
"28182.000","-0.09","0.023","1.032"
"28192.000","-0.09","0.023","1.032"
"28202.000","-0.091","0.022","1.032"
"28212.000","-0.091","0.022","1.031"
"28222.000","-0.091","0.022","1.032"
"28232.000","-0.091","0.022","1.032"
"28242.000","-0.091","0.023","1.032"
"28252.000","-0.091","0.025","1.032"
"28262.000","-0.092","0.025","1.031"
"28272.000","-0.092","0.026","1.031"
"28282.000","-0.092","0.026","1.032"
"28292.000","-0.092","0.026","1.032"
"28302.000","-0.092","0.027","1.033"
"28312.000","-0.092","0.027","1.033"
"28322.000","-0.091","0.027","1.033"
"28332.000","-0.091","0.027","1.034"
"28342.000","-0.091","0.027","1.035"
"28352.000","-0.091","0.028","1.036"
"28362.000","-0.09","0.028","1.036"
"28372.000","-0.09","0.028","1.037"
"28382.000","-0.09","0.028","1.038"
"28392.000","-0.09","0.028","1.038"
"28402.000","-0.089","0.027","1.038"
"28412.000","-0.088","0.027","1.038"
"28422.000","-0.088","0.027","1.038"
"28432.000","-0.087","0.027","1.038"
"28442.000","-0.086","0.026","1.038"
"28452.000","-0.086","0.025","1.038"
"28462.000","-0.086","0.025","1.038"
"28472.000","-0.085","0.025","1.038"
"28482.000","-0.085","0.024","1.039"
"28492.000","-0.085","0.024","1.039"
"28502.000","-0.085","0.024","1.039"
"28512.000","-0.085","0.024","1.039"
"28522.000","-0.085","0.025","1.039"
"28532.000","-0.085","0.025","1.038"
"28542.000","-0.085","0.026","1.038"
"28552.000","-0.085","0.026","1.038"
"28562.000","-0.085","0.025","1.038"
"28572.000","-0.086","0.025","1.038"
"28582.000","-0.087","0.025","1.038"
"28592.000","-0.087","0.025","1.038"
"28602.000","-0.088","0.025","1.038"
"28612.000","-0.088","0.025","1.037"
"28622.000","-0.089","0.025","1.037"
"28632.000","-0.089","0.025","1.037"
"28642.000","-0.089","0.025","1.037"
"28652.000","-0.089","0.025","1.037"
"28662.000","-0.089","0.025","1.037"
"28672.000","-0.088","0.025","1.036"
"28682.000","-0.088","0.025","1.036"
"28692.000","-0.088","0.025","1.035"
"28702.000","-0.087","0.025","1.034"
"28712.000","-0.087","0.025","1.033"
"28722.000","-0.087","0.024","1.033"
"28732.000","-0.086","0.024","1.032"
"28742.000","-0.086","0.023","1.031"
"28752.000","-0.085","0.023","1.03"
"28762.000","-0.085","0.023","1.03"
"28772.000","-0.085","0.022","1.03"
"28782.000","-0.085","0.022","1.03"
"28792.000","-0.085","0.022","1.031"
"28802.000","-0.085","0.022","1.031"
"28812.000","-0.085","0.022","1.031"
"28822.000","-0.085","0.022","1.033"
"28832.000","-0.085","0.022","1.034"
"28842.000","-0.085","0.022","1.035"
"28852.000","-0.085","0.023","1.035"
"28862.000","-0.086","0.024","1.035"
"28872.000","-0.086","0.024","1.035"
"28882.000","-0.086","0.025","1.035"
"28892.000","-0.086","0.025","1.035"
"28902.000","-0.086","0.025","1.035"
"28912.000","-0.086","0.025","1.034"
"28922.000","-0.086","0.025","1.034"
"28932.000","-0.085","0.026","1.034"
"28942.000","-0.086","0.026","1.035"
"28952.000","-0.086","0.026","1.035"
"28962.000","-0.086","0.025","1.035"
"28972.000","-0.086","0.025","1.035"
"28982.000","-0.087","0.025","1.035"
"28992.000","-0.087","0.025","1.035"
"29002.000","-0.087","0.025","1.034"
"29012.000","-0.087","0.025","1.034"
"29022.000","-0.087","0.024","1.035"
"29032.000","-0.087","0.024","1.035"
"29042.000","-0.087","0.023","1.036"
"29052.000","-0.086","0.023","1.037"
"29062.000","-0.086","0.023","1.037"
"29072.000","-0.087","0.023","1.039"
"29082.000","-0.088","0.023","1.041"
"29092.000","-0.088","0.024","1.042"
"29102.000","-0.089","0.025","1.043"
"29112.000","-0.089","0.025","1.044"
"29122.000","-0.09","0.026","1.044"
"29132.000","-0.09","0.026","1.044"
"29142.000","-0.09","0.026","1.044"
"29152.000","-0.091","0.026","1.043"
"29162.000","-0.091","0.026","1.043"
"29172.000","-0.09","0.026","1.042"
"29182.000","-0.089","0.025","1.041"
"29192.000","-0.089","0.025","1.041"
"29202.000","-0.089","0.024","1.04"
"29212.000","-0.089","0.024","1.04"
"29222.000","-0.089","0.024","1.039"
"29232.000","-0.088","0.024","1.039"
"29242.000","-0.088","0.023","1.039"
"29252.000","-0.087","0.023","1.039"
"29262.000","-0.087","0.023","1.039"
"29272.000","-0.087","0.023","1.039"
"29282.000","-0.087","0.023","1.038"
"29292.000","-0.087","0.023","1.039"
"29302.000","-0.087","0.023","1.038"
"29312.000","-0.087","0.024","1.038"
"29322.000","-0.087","0.024","1.037"
"29332.000","-0.087","0.024","1.037"
"29342.000","-0.087","0.024","1.037"
"29352.000","-0.086","0.024","1.037"
"29362.000","-0.086","0.024","1.037"
"29372.000","-0.087","0.024","1.036"
"29382.000","-0.087","0.024","1.036"
"29392.000","-0.087","0.023","1.036"
"29402.000","-0.087","0.023","1.035"
"29412.000","-0.088","0.022","1.035"
"29422.000","-0.088","0.022","1.033"
"29432.000","-0.089","0.021","1.032"
"29442.000","-0.089","0.021","1.031"
"29452.000","-0.09","0.02","1.031"
"29462.000","-0.09","0.02","1.03"
"29472.000","-0.09","0.02","1.03"
"29482.000","-0.089","0.02","1.03"
"29492.000","-0.089","0.021","1.03"
"29502.000","-0.09","0.02","1.03"
"29512.000","-0.09","0.02","1.031"
"29522.000","-0.09","0.02","1.031"
"29532.000","-0.09","0.02","1.032"
"29542.000","-0.09","0.02","1.033"
"29552.000","-0.09","0.02","1.033"
"29562.000","-0.09","0.02","1.033"
"29572.000","-0.09","0.02","1.033"
"29582.000","-0.09","0.02","1.033"
"29592.000","-0.09","0.02","1.032"
"29602.000","-0.09","0.02","1.032"
"29612.000","-0.09","0.021","1.031"
"29622.000","-0.09","0.021","1.031"
"29632.000","-0.089","0.021","1.031"
"29642.000","-0.089","0.021","1.031"
"29652.000","-0.089","0.022","1.031"
"29662.000","-0.089","0.022","1.031"
"29672.000","-0.089","0.022","1.031"
"29682.000","-0.089","0.022","1.032"
"29692.000","-0.089","0.022","1.033"
"29702.000","-0.088","0.022","1.035"
"29712.000","-0.088","0.021","1.037"
"29722.000","-0.088","0.02","1.037"
"29732.000","-0.088","0.019","1.037"
"29742.000","-0.088","0.019","1.037"
"29752.000","-0.088","0.019","1.037"
"29762.000","-0.088","0.02","1.037"
"29772.000","-0.087","0.02","1.036"
"29782.000","-0.087","0.02","1.036"
"29792.000","-0.087","0.021","1.037"
"29802.000","-0.086","0.021","1.037"
"29812.000","-0.085","0.021","1.036"
"29822.000","-0.085","0.021","1.036"
"29832.000","-0.084","0.021","1.036"
"29842.000","-0.084","0.021","1.035"
"29852.000","-0.084","0.021","1.036"
"29862.000","-0.084","0.021","1.036"
"29872.000","-0.084","0.021","1.035"
"29882.000","-0.084","0.021","1.035"
"29892.000","-0.085","0.021","1.036"
"29902.000","-0.085","0.02","1.036"
"29912.000","-0.086","0.02","1.037"
"29922.000","-0.087","0.02","1.038"
"29932.000","-0.087","0.02","1.038"
"29942.000","-0.087","0.019","1.038"
"29952.000","-0.087","0.019","1.038"
"29962.000","-0.087","0.02","1.038"
"29972.000","-0.087","0.02","1.038"
"29982.000","-0.086","0.02","1.038"
"29992.000","-0.086","0.02","1.037"
"30002.000","-0.086","0.02","1.036"
"30012.000","-0.086","0.02","1.035"
"30022.000","-0.086","0.02","1.035"
"30032.000","-0.086","0.02","1.034"
"30042.000","-0.086","0.021","1.033"
"30052.000","-0.086","0.021","1.032"
"30062.000","-0.086","0.021","1.031"
"30072.000","-0.087","0.021","1.031"
"30082.000","-0.086","0.021","1.03"
"30092.000","-0.086","0.021","1.03"
"30102.000","-0.085","0.021","1.03"
"30112.000","-0.085","0.021","1.031"
"30122.000","-0.085","0.021","1.031"
"30132.000","-0.084","0.021","1.031"
"30142.000","-0.084","0.021","1.031"
"30152.000","-0.084","0.021","1.031"
"30162.000","-0.084","0.021","1.03"
"30172.000","-0.084","0.021","1.03"
"30182.000","-0.083","0.021","1.029"
"30192.000","-0.084","0.021","1.029"
"30202.000","-0.084","0.021","1.029"
"30212.000","-0.084","0.021","1.03"
"30222.000","-0.084","0.022","1.031"
"30232.000","-0.084","0.022","1.031"
"30242.000","-0.084","0.022","1.031"
"30252.000","-0.085","0.022","1.032"
"30262.000","-0.086","0.022","1.032"
"30272.000","-0.086","0.023","1.033"
"30282.000","-0.087","0.023","1.033"
"30292.000","-0.087","0.024","1.034"
"30302.000","-0.087","0.025","1.035"
"30312.000","-0.088","0.026","1.035"
"30322.000","-0.088","0.027","1.035"
"30332.000","-0.088","0.027","1.036"
"30342.000","-0.087","0.027","1.036"
"30352.000","-0.087","0.027","1.036"
"30362.000","-0.087","0.027","1.036"
"30372.000","-0.087","0.026","1.036"
"30382.000","-0.087","0.025","1.036"
"30392.000","-0.088","0.025","1.036"
"30402.000","-0.088","0.024","1.037"
"30412.000","-0.088","0.023","1.037"
"30422.000","-0.089","0.023","1.037"
"30432.000","-0.089","0.022","1.037"
"30442.000","-0.089","0.021","1.037"
"30452.000","-0.089","0.021","1.037"
"30462.000","-0.089","0.021","1.037"
"30472.000","-0.089","0.02","1.036"
"30482.000","-0.089","0.02","1.036"
"30492.000","-0.089","0.02","1.035"
"30502.000","-0.088","0.021","1.035"
"30512.000","-0.088","0.021","1.035"
"30522.000","-0.088","0.021","1.035"
"30532.000","-0.088","0.021","1.036"
"30542.000","-0.089","0.021","1.036"
"30552.000","-0.089","0.021","1.037"
"30562.000","-0.09","0.021","1.036"
"30572.000","-0.091","0.021","1.036"
"30582.000","-0.092","0.021","1.035"
"30592.000","-0.092","0.021","1.035"
"30602.000","-0.093","0.021","1.035"
"30612.000","-0.093","0.021","1.035"
"30622.000","-0.093","0.021","1.036"
"30632.000","-0.093","0.021","1.036"
"30642.000","-0.094","0.021","1.036"
"30652.000","-0.094","0.021","1.036"
"30662.000","-0.094","0.021","1.036"
"30672.000","-0.094","0.021","1.037"
"30682.000","-0.094","0.022","1.037"
"30692.000","-0.094","0.022","1.037"
"30702.000","-0.093","0.022","1.036"
"30712.000","-0.092","0.022","1.036"
"30722.000","-0.092","0.022","1.035"
"30732.000","-0.091","0.022","1.034"
"30742.000","-0.09","0.023","1.033"
"30752.000","-0.09","0.024","1.033"
"30762.000","-0.09","0.024","1.032"
"30772.000","-0.09","0.024","1.032"
"30782.000","-0.09","0.024","1.032"
"30792.000","-0.09","0.024","1.032"
"30802.000","-0.089","0.025","1.032"
"30812.000","-0.089","0.025","1.032"
"30822.000","-0.089","0.025","1.032"
"30832.000","-0.089","0.025","1.031"
"30842.000","-0.089","0.025","1.032"
"30852.000","-0.089","0.024","1.031"
"30862.000","-0.09","0.024","1.031"
"30872.000","-0.09","0.023","1.031"
"30882.000","-0.091","0.023","1.032"
"30892.000","-0.091","0.022","1.031"
"30902.000","-0.092","0.022","1.031"
"30912.000","-0.092","0.022","1.031"
"30922.000","-0.092","0.023","1.031"
"30932.000","-0.091","0.023","1.031"
"30942.000","-0.091","0.024","1.031"
"30952.000","-0.091","0.024","1.031"
"30962.000","-0.091","0.024","1.032"
"30972.000","-0.09","0.025","1.032"
"30982.000","-0.09","0.025","1.032"
"30992.000","-0.09","0.025","1.032"
"31002.000","-0.089","0.026","1.032"
"31012.000","-0.089","0.027","1.032"
"31022.000","-0.089","0.027","1.032"
"31034.000","-0.089","0.027","1.032"
"31042.000","-0.089","0.027","1.032"
"31052.000","-0.09","0.028","1.032"
"31062.000","-0.091","0.028","1.033"
"31072.000","-0.091","0.028","1.034"
"31082.000","-0.092","0.027","1.035"
"31092.000","-0.092","0.027","1.036"
"31102.000","-0.092","0.027","1.036"
"31112.000","-0.092","0.027","1.037"
"31122.000","-0.092","0.028","1.038"
"31132.000","-0.092","0.028","1.039"
"31142.000","-0.092","0.028","1.038"
"31152.000","-0.093","0.028","1.038"
"31162.000","-0.093","0.028","1.038"
"31172.000","-0.092","0.029","1.038"
"31182.000","-0.092","0.029","1.038"
"31192.000","-0.092","0.029","1.038"
"31202.000","-0.092","0.029","1.038"
"31212.000","-0.092","0.029","1.038"
"31222.000","-0.092","0.029","1.038"
"31232.000","-0.092","0.03","1.039"
"31242.000","-0.092","0.029","1.039"
"31252.000","-0.092","0.029","1.039"
"31262.000","-0.092","0.029","1.039"
"31272.000","-0.092","0.028","1.04"
"31282.000","-0.091","0.028","1.039"
"31292.000","-0.091","0.028","1.038"
"31302.000","-0.091","0.027","1.038"
"31312.000","-0.091","0.027","1.038"
"31322.000","-0.091","0.026","1.037"
"31332.000","-0.09","0.025","1.036"
"31342.000","-0.09","0.025","1.036"
"31352.000","-0.09","0.025","1.035"
"31362.000","-0.09","0.025","1.036"
"31372.000","-0.09","0.025","1.036"
"31382.000","-0.089","0.025","1.036"
"31392.000","-0.089","0.025","1.037"
"31402.000","-0.089","0.024","1.037"
"31412.000","-0.089","0.024","1.037"
"31422.000","-0.089","0.024","1.037"
"31432.000","-0.089","0.025","1.037"
"31442.000","-0.088","0.026","1.037"
"31452.000","-0.088","0.027","1.037"
"31462.000","-0.088","0.027","1.037"
"31472.000","-0.088","0.027","1.037"
"31482.000","-0.088","0.027","1.037"
"31492.000","-0.088","0.026","1.037"
"31502.000","-0.089","0.026","1.037"
"31512.000","-0.088","0.026","1.036"
"31522.000","-0.088","0.027","1.036"
"31532.000","-0.088","0.027","1.036"
"31542.000","-0.087","0.028","1.035"
"31552.000","-0.087","0.028","1.035"
"31562.000","-0.087","0.028","1.034"
"31572.000","-0.087","0.027","1.034"
"31582.000","-0.087","0.027","1.034"
"31592.000","-0.087","0.027","1.034"
"31602.000","-0.087","0.027","1.033"
"31612.000","-0.087","0.026","1.033"
"31622.000","-0.086","0.026","1.032"
"31632.000","-0.086","0.026","1.032"
"31642.000","-0.086","0.026","1.033"
"31652.000","-0.087","0.026","1.033"
"31662.000","-0.087","0.025","1.034"
"31672.000","-0.088","0.025","1.034"
"31682.000","-0.088","0.025","1.034"
"31692.000","-0.089","0.025","1.034"
"31702.000","-0.089","0.025","1.034"
"31712.000","-0.089","0.025","1.034"
"31722.000","-0.089","0.025","1.034"
"31732.000","-0.089","0.024","1.035"
"31742.000","-0.089","0.024","1.035"
"31752.000","-0.09","0.023","1.036"
"31762.000","-0.09","0.023","1.036"
"31772.000","-0.09","0.024","1.036"
"31782.000","-0.091","0.024","1.037"
"31792.000","-0.091","0.024","1.037"
"31802.000","-0.091","0.024","1.037"
"31812.000","-0.091","0.025","1.037"
"31822.000","-0.091","0.025","1.037"
"31832.000","-0.091","0.025","1.037"
"31842.000","-0.091","0.025","1.036"
"31852.000","-0.091","0.025","1.036"
"31862.000","-0.091","0.025","1.036"
"31872.000","-0.091","0.025","1.035"
"31882.000","-0.091","0.025","1.035"
"31892.000","-0.092","0.024","1.035"
"31902.000","-0.092","0.024","1.034"
"31912.000","-0.092","0.025","1.034"
"31922.000","-0.092","0.025","1.035"
"31932.000","-0.092","0.026","1.035"
"31942.000","-0.092","0.026","1.035"
"31952.000","-0.092","0.026","1.035"
"31962.000","-0.092","0.027","1.034"
"31972.000","-0.092","0.027","1.034"
"31982.000","-0.091","0.027","1.034"
"31992.000","-0.09","0.027","1.034"
"32002.000","-0.09","0.027","1.034"
"32012.000","-0.09","0.027","1.034"
"32022.000","-0.089","0.027","1.034"
"32032.000","-0.089","0.027","1.034"
"32042.000","-0.089","0.026","1.034"
"32052.000","-0.089","0.026","1.034"
"32062.000","-0.089","0.025","1.034"
"32072.000","-0.088","0.026","1.033"
"32082.000","-0.088","0.026","1.033"
"32092.000","-0.088","0.026","1.033"
"32102.000","-0.088","0.026","1.033"
"32112.000","-0.087","0.026","1.033"
"32122.000","-0.087","0.026","1.033"
"32132.000","-0.087","0.026","1.033"
"32142.000","-0.086","0.027","1.032"
"32152.000","-0.086","0.028","1.032"
"32162.000","-0.086","0.028","1.032"
"32172.000","-0.087","0.028","1.032"
"32182.000","-0.087","0.027","1.033"
